Code CIS,Code ATC,Libellé ATC
62705768,N06DA02,Donépézil
63122238,N06DA02,Donépézil
63688528,N06DA02,Donépézil
64267973,N06DA02,Donépézil
64282911,N06DA02,Donépézil
64312190,N06DA02,Donépézil
64461572,N06DA02,Donépézil
64813949,N06DA02,Donépézil
65651044,N06DA02,Donépézil
68369527,N06DA02,Donépézil
69050347,N06DA02,Donépézil
69972923,N06DA02,Donépézil
60216885,N06DA03,Rivastigmine
60275990,N06DA03,Rivastigmine
60282814,N06DA03,Rivastigmine
60303614,N06DA03,Rivastigmine
60557826,N06DA03,Rivastigmine
60648304,N06DA03,Rivastigmine
60722085,N06DA03,Rivastigmine
61148412,N06DA03,Rivastigmine
61154803,N06DA03,Rivastigmine
61322336,N06DA03,Rivastigmine
61430397,N06DA03,Rivastigmine
61539884,N06DA03,Rivastigmine
61647575,N06DA03,Rivastigmine
61689033,N06DA03,Rivastigmine
61721627,N06DA03,Rivastigmine
61736604,N06DA03,Rivastigmine
62356252,N06DA03,Rivastigmine
62500756,N06DA03,Rivastigmine
62739717,N06DA03,Rivastigmine
63093669,N06DA03,Rivastigmine
63104681,N06DA03,Rivastigmine
63140325,N06DA03,Rivastigmine
63268887,N06DA03,Rivastigmine
63290816,N06DA03,Rivastigmine
63927615,N06DA03,Rivastigmine
63953179,N06DA03,Rivastigmine
64501892,N06DA03,Rivastigmine
64708108,N06DA03,Rivastigmine
64979294,N06DA03,Rivastigmine
65254676,N06DA03,Rivastigmine
66177624,N06DA03,Rivastigmine
66197477,N06DA03,Rivastigmine
66290166,N06DA03,Rivastigmine
66442631,N06DA03,Rivastigmine
67070657,N06DA03,Rivastigmine
67402045,N06DA03,Rivastigmine
67468515,N06DA03,Rivastigmine
67764293,N06DA03,Rivastigmine
67807816,N06DA03,Rivastigmine
67853728,N06DA03,Rivastigmine
67885398,N06DA03,Rivastigmine
68008765,N06DA03,Rivastigmine
68062738,N06DA03,Rivastigmine
69850613,N06DA03,Rivastigmine
69978449,N06DA03,Rivastigmine
60064872,N06DA04,Galantamine
60401898,N06DA04,Galantamine
60480212,N06DA04,Galantamine
60672497,N06DA04,Galantamine
61601453,N06DA04,Galantamine
61611472,N06DA04,Galantamine
62031593,N06DA04,Galantamine
62574361,N06DA04,Galantamine
63358402,N06DA04,Galantamine
63386686,N06DA04,Galantamine
63415465,N06DA04,Galantamine
63947710,N06DA04,Galantamine
64398079,N06DA04,Galantamine
64679350,N06DA04,Galantamine
65505954,N06DA04,Galantamine
65861256,N06DA04,Galantamine
66284291,N06DA04,Galantamine
66820789,N06DA04,Galantamine
67021350,N06DA04,Galantamine
68333709,N06DA04,Galantamine
68673252,N06DA04,Galantamine
60151124,N06DX01,Mémantine
60288443,N06DX01,Mémantine
60337456,N06DX01,Mémantine
60592065,N06DX01,Mémantine
60986117,N06DX01,Mémantine
61182432,N06DX01,Mémantine
61288115,N06DX01,Mémantine
62007051,N06DX01,Mémantine
63469210,N06DX01,Mémantine
63628506,N06DX01,Mémantine
63775495,N06DX01,Mémantine
64069183,N06DX01,Mémantine
64369191,N06DX01,Mémantine
64500146,N06DX01,Mémantine
64637903,N06DX01,Mémantine
64874592,N06DX01,Mémantine
64898084,N06DX01,Mémantine
64980720,N06DX01,Mémantine
65347835,N06DX01,Mémantine
65511373,N06DX01,Mémantine
65995643,N06DX01,Mémantine
66072114,N06DX01,Mémantine
66093293,N06DX01,Mémantine
66589617,N06DX01,Mémantine
67216133,N06DX01,Mémantine
67308293,N06DX01,Mémantine
67332981,N06DX01,Mémantine
67410387,N06DX01,Mémantine
68272067,N06DX01,Mémantine
69661139,N06DX01,Mémantine
61601542,N07AA01,Néostigmine
62036900,N07AA01,Néostigmine
63281870,N07AA02,Pyridostigmine
67013510,N07AA02,Pyridostigmine
68333755,N07AA02,Pyridostigmine
60374821,N07AA30,Ambénonium
64556383,N07BA,MÉDICAMENTS UTILISÉS DANS LA DÉPENDANCE À LA NICOTINE
60052222,N07BA01,Nicotine
60295320,N07BA01,Nicotine
60401745,N07BA01,Nicotine
60545083,N07BA01,Nicotine
60723461,N07BA01,Nicotine
60772526,N07BA01,Nicotine
61019983,N07BA01,Nicotine
61056501,N07BA01,Nicotine
61090507,N07BA01,Nicotine
61405814,N07BA01,Nicotine
61430002,N07BA01,Nicotine
61491578,N07BA01,Nicotine
61634478,N07BA01,Nicotine
61683322,N07BA01,Nicotine
62155071,N07BA01,Nicotine
62267070,N07BA01,Nicotine
62591460,N07BA01,Nicotine
62616878,N07BA01,Nicotine
62658877,N07BA01,Nicotine
62846498,N07BA01,Nicotine
62854947,N07BA01,Nicotine
62860793,N07BA01,Nicotine
62877102,N07BA01,Nicotine
63069180,N07BA01,Nicotine
63329735,N07BA01,Nicotine
63563115,N07BA01,Nicotine
63892897,N07BA01,Nicotine
64283632,N07BA01,Nicotine
64334824,N07BA01,Nicotine
64593798,N07BA01,Nicotine
64598998,N07BA01,Nicotine
64935472,N07BA01,Nicotine
65043451,N07BA01,Nicotine
65443214,N07BA01,Nicotine
65735898,N07BA01,Nicotine
65841346,N07BA01,Nicotine
66196012,N07BA01,Nicotine
66413409,N07BA01,Nicotine
66813969,N07BA01,Nicotine
67185182,N07BA01,Nicotine
67230236,N07BA01,Nicotine
67523118,N07BA01,Nicotine
67666657,N07BA01,Nicotine
67862848,N07BA01,Nicotine
67906013,N07BA01,Nicotine
67976232,N07BA01,Nicotine
68085562,N07BA01,Nicotine
68284564,N07BA01,Nicotine
68582703,N07BA01,Nicotine
68617549,N07BA01,Nicotine
68825393,N07BA01,Nicotine
68852892,N07BA01,Nicotine
69005619,N07BA01,Nicotine
69183696,N07BA01,Nicotine
69248642,N07BA01,Nicotine
69341566,N07BA01,Nicotine
69546553,N07BA01,Nicotine
69681960,N07BA01,Nicotine
66009893,N07BB,MÉDICAMENTS UTILISÉS DANS LA DÉPENDANCE ALCOOLIQUE
68677400,N07BB,MÉDICAMENTS UTILISÉS DANS LA DÉPENDANCE ALCOOLIQUE
69038793,N07BB,MÉDICAMENTS UTILISÉS DANS LA DÉPENDANCE ALCOOLIQUE
69650566,N07BB,MÉDICAMENTS UTILISÉS DANS LA DÉPENDANCE ALCOOLIQUE
61500746,N07BB01,Disulfirame
60929194,N07BB03,Acamprosate
63759295,N07BB03,Acamprosate
69724187,N07BB03,Acamprosate
60370919,N07BB04,Naltrexone
67115586,N07BB04,Naltrexone
60204573,N07BC01,Buprénorphine
60489193,N07BC01,Buprénorphine
60590630,N07BC01,Buprénorphine
60714918,N07BC01,Buprénorphine
61001138,N07BC01,Buprénorphine
61429847,N07BC01,Buprénorphine
61617482,N07BC01,Buprénorphine
61688718,N07BC01,Buprénorphine
61849961,N07BC01,Buprénorphine
61872472,N07BC01,Buprénorphine
61900982,N07BC01,Buprénorphine
62157859,N07BC01,Buprénorphine
62189294,N07BC01,Buprénorphine
62368639,N07BC01,Buprénorphine
62767225,N07BC01,Buprénorphine
62898420,N07BC01,Buprénorphine
62927306,N07BC01,Buprénorphine
63025935,N07BC01,Buprénorphine
63516304,N07BC01,Buprénorphine
63631623,N07BC01,Buprénorphine
64327783,N07BC01,Buprénorphine
64644709,N07BC01,Buprénorphine
65021818,N07BC01,Buprénorphine
65150204,N07BC01,Buprénorphine
65343573,N07BC01,Buprénorphine
65489051,N07BC01,Buprénorphine
65609084,N07BC01,Buprénorphine
65740589,N07BC01,Buprénorphine
65870700,N07BC01,Buprénorphine
66009498,N07BC01,Buprénorphine
66242591,N07BC01,Buprénorphine
66317108,N07BC01,Buprénorphine
67032076,N07BC01,Buprénorphine
67148878,N07BC01,Buprénorphine
67404879,N07BC01,Buprénorphine
67406111,N07BC01,Buprénorphine
67776438,N07BC01,Buprénorphine
68055124,N07BC01,Buprénorphine
68314018,N07BC01,Buprénorphine
68821142,N07BC01,Buprénorphine
68945058,N07BC01,Buprénorphine
68962100,N07BC01,Buprénorphine
69000305,N07BC01,Buprénorphine
69443642,N07BC01,Buprénorphine
69458263,N07BC01,Buprénorphine
69740106,N07BC01,Buprénorphine
69782233,N07BC01,Buprénorphine
60998856,N07BC02,Méthadone
61144346,N07BC02,Méthadone
61181501,N07BC02,Méthadone
61610484,N07BC02,Méthadone
61687452,N07BC02,Méthadone
61767418,N07BC02,Méthadone
62258872,N07BC02,Méthadone
62870086,N07BC02,Méthadone
63009443,N07BC02,Méthadone
63644827,N07BC02,Méthadone
64329581,N07BC02,Méthadone
64441527,N07BC02,Méthadone
64699513,N07BC02,Méthadone
65738008,N07BC02,Méthadone
66510865,N07BC02,Méthadone
67255773,N07BC02,Méthadone
67296909,N07BC02,Méthadone
68726979,N07BC02,Méthadone
68874401,N07BC02,Méthadone
60048672,N07CA01,Bétahistine
60887044,N07CA01,Bétahistine
61191926,N07CA01,Bétahistine
61324141,N07CA01,Bétahistine
61683436,N07CA01,Bétahistine
61942561,N07CA01,Bétahistine
61989835,N07CA01,Bétahistine
62132998,N07CA01,Bétahistine
62161697,N07CA01,Bétahistine
62710021,N07CA01,Bétahistine
62754181,N07CA01,Bétahistine
62972963,N07CA01,Bétahistine
63024420,N07CA01,Bétahistine
63091077,N07CA01,Bétahistine
64212215,N07CA01,Bétahistine
65033304,N07CA01,Bétahistine
65195943,N07CA01,Bétahistine
65463708,N07CA01,Bétahistine
65970533,N07CA01,Bétahistine
66362637,N07CA01,Bétahistine
67477845,N07CA01,Bétahistine
67866768,N07CA01,Bétahistine
69439163,N07CA01,Bétahistine
69923050,N07CA01,Bétahistine
61231388,N07CA04,Acétylleucine
61920248,N07CA04,Acétylleucine
62887979,N07CA04,Acétylleucine
63358726,N07CA04,Acétylleucine
65372144,N07CA04,Acétylleucine
65897327,N07CA04,Acétylleucine
68276457,N07CA04,Acétylleucine
62469022,N07XX,AUTRES MEDICAMENTS DU SYSTEME NERVEUX
62612837,N07XX,AUTRES MEDICAMENTS DU SYSTEME NERVEUX
67276995,N07XX,AUTRES MEDICAMENTS DU SYSTEME NERVEUX
69422057,N07XX,AUTRES MEDICAMENTS DU SYSTEME NERVEUX
69982928,N07XX,AUTRES MEDICAMENTS DU SYSTEME NERVEUX
60951632,N07XX02,Riluzole
62414855,N07XX02,Riluzole
63943758,N07XX02,Riluzole
64189866,N07XX02,Riluzole
66292199,N07XX02,Riluzole
66879143,N07XX02,Riluzole
68413596,N07XX02,Riluzole
69319897,N07XX02,Riluzole
69481874,N07XX02,Riluzole
69597074,N07XX02,Riluzole
60416081,P01AB01,Métronidazole
60480276,P01AB01,Métronidazole
61659061,P01AB01,Métronidazole
65020253,P01AB01,Métronidazole
66962240,P01AB01,Métronidazole
67914540,P01AB01,Métronidazole
68364551,P01AB01,Métronidazole
68602579,P01AB01,Métronidazole
68818192,P01AB01,Métronidazole
66090799,P01AB02,Tinidazole
61921510,P01AB03,Ornidazole
63820798,P01AB07,Secnidazole
66955317,P01AX06,Atovaquone
67392754,P01AX06,Atovaquone
67786172,P01BA06,Amodiaquine
60981593,P01BB51,Proguanil et atovaquone
61638010,P01BB51,Proguanil et atovaquone
62159632,P01BB51,Proguanil et atovaquone
62415398,P01BB51,Proguanil et atovaquone
62740096,P01BB51,Proguanil et atovaquone
62902865,P01BB51,Proguanil et atovaquone
65354096,P01BB51,Proguanil et atovaquone
66395950,P01BB51,Proguanil et atovaquone
68303281,P01BB51,Proguanil et atovaquone
68476867,P01BB51,Proguanil et atovaquone
69769588,P01BB51,Proguanil et atovaquone
64168498,P01BC,MÉTHANOLQUINOLÉINES
64289681,P01BC,MÉTHANOLQUINOLÉINES
65840002,P01BC,MÉTHANOLQUINOLÉINES
66182379,P01BC,MÉTHANOLQUINOLÉINES
69713550,P01BC,MÉTHANOLQUINOLÉINES
61345705,P01BC01,Quinine
62054695,P01BC01,Quinine
62729527,P01BC01,Quinine
63654935,P01BC01,Quinine
69391302,P01BC01,Quinine
65999556,P01BC02,Méfloquine
67961885,P01BD01,Pyriméthamine
61411863,P01BX,AUTRES ANTIPALUDIQUES
63307856,P01BX,AUTRES ANTIPALUDIQUES
60576634,P01CB01,Antimoniate de méglumine
68321646,P01CD01,Mélarsoprol
61094142,P01CX01,Iséthionate de pentamidine
61423246,P01CX01,Iséthionate de pentamidine
60996403,P02BA01,Praziquantel
60344123,P02CA03,Albendazole
65565944,P02CA03,Albendazole
68879708,P02CA03,Albendazole
69731801,P02CA03,Albendazole
60968336,P02CA05,Flubendazole
68636624,P02CA05,Flubendazole
63411794,P02CB02,Diéthylcarbamazine
61429046,P02CC01,Pyrantel
64047571,P02CC01,Pyrantel
67669621,P02CC01,Pyrantel
68276514,P02CC01,Pyrantel
69990800,P02CC01,Pyrantel
61350360,P02CF01,Ivermectine
61843531,P02CF01,Ivermectine
62026945,P02CF01,Ivermectine
62533172,P02CF01,Ivermectine
64296537,P02CF01,Ivermectine
65078623,P02CF01,Ivermectine
65676300,P02CF01,Ivermectine
67988035,P02CF01,Ivermectine
68665113,P02CF01,Ivermectine
69323365,P02CF01,Ivermectine
69498425,P02CF01,Ivermectine
60765503,P03AC,"PYRÉTHRINES, DÉRIVÉS DE SYNTHÈSE INCLUS"
64739751,P03AC03,Phénothrine
67987481,P03AC03,Phénothrine
61712553,P03AC04,Perméthrine
60740973,P03AC51,Pyréthrum en association
69516026,P03AX01,Benzoate de benzyle
61448203,R01,PREPARATIONS NASALES
63581266,R01AA05,Oxymétazoline
65639939,R01AA05,Oxymétazoline
69864367,R01AB05,Ephédrine
62249357,R01AB08,Tuaminoheptane
60568235,R01AC01,Acide cromoglicique
69764662,R01AC01,Acide cromoglicique
60880110,R01AC03,Azélastine
68576006,R01AC03,Azélastine
63295400,R01AD01,Béclométasone
63327481,R01AD01,Béclométasone
65781696,R01AD01,Béclométasone
66248181,R01AD01,Béclométasone
66958014,R01AD01,Béclométasone
61741918,R01AD05,Budésonide
67461691,R01AD05,Budésonide
62509748,R01AD07,Tixocortol
63016772,R01AD07,Tixocortol
63598970,R01AD07,Tixocortol
65688427,R01AD07,Tixocortol
65832411,R01AD07,Tixocortol
67515694,R01AD07,Tixocortol
69525705,R01AD07,Tixocortol
60564219,R01AD08,Fluticasone
61748649,R01AD08,Fluticasone
60877018,R01AD09,Mométasone
61100467,R01AD09,Mométasone
63491598,R01AD09,Mométasone
63566855,R01AD09,Mométasone
63609769,R01AD09,Mométasone
63865252,R01AD09,Mométasone
66865026,R01AD09,Mométasone
67136694,R01AD09,Mométasone
67751851,R01AD09,Mométasone
68906169,R01AD09,Mométasone
69161828,R01AD09,Mométasone
69649126,R01AD11,Triamcinolone
69345098,R01AD52,Prednisolone en association
65756091,R01AX03,Bromure d'ipratropium
66325311,R01AX06,Mupirocine
61898734,R01AX07,Hexamidine
60996766,R01AX10,Divers (autres préparations nasales)
62675015,R01AX10,Divers (autres préparations nasales)
63520562,R01AX10,Divers (autres préparations nasales)
65185486,R01AX10,Divers (autres préparations nasales)
65849791,R01AX10,Divers (autres préparations nasales)
66443911,R01AX10,Divers (autres préparations nasales)
66633017,R01AX10,Divers (autres préparations nasales)
66938150,R01AX10,Divers (autres préparations nasales)
68105513,R01AX10,Divers (autres préparations nasales)
68375131,R01AX10,Divers (autres préparations nasales)
68995278,R01AX10,Divers (autres préparations nasales)
69290698,R01AX10,Divers (autres préparations nasales)
60253606,R01AX30,Associations (autres préparations nasales)
65846076,R01AX30,Associations (autres préparations nasales)
65860243,R01AX30,Associations (autres préparations nasales)
66047164,R01AX30,Associations (autres préparations nasales)
67500468,R01AX30,Associations (autres préparations nasales)
67928230,R01AX30,Associations (autres préparations nasales)
67757060,R01B,DÉCONGESTIONNANTS A USAGE SYSTÉMIQUE
60028495,R01BA52,Pseudoéphédrine en association
60206332,R01BA52,Pseudoéphédrine en association
61959265,R01BA52,Pseudoéphédrine en association
63146424,R01BA52,Pseudoéphédrine en association
64947510,R01BA52,Pseudoéphédrine en association
65089833,R01BA52,Pseudoéphédrine en association
66365672,R01BA52,Pseudoéphédrine en association
69445376,R01BA52,Pseudoéphédrine en association
69928332,R01BA52,Pseudoéphédrine en association
62794329,R02AA,ANTISEPTIQUES
68466734,R02AA03,Alcool dichlorobenzylique
61371447,R02AA19,Phénol
61750778,R02AA19,Phénol
62524127,R02AA19,Phénol
62999750,R02AA19,Phénol
68652429,R02AA19,Phénol
69228426,R02AA19,Phénol
60406856,R02AA20,Divers (antiseptiques)
60539301,R02AA20,Divers (antiseptiques)
60665912,R02AA20,Divers (antiseptiques)
61052442,R02AA20,Divers (antiseptiques)
61966199,R02AA20,Divers (antiseptiques)
61995489,R02AA20,Divers (antiseptiques)
62003149,R02AA20,Divers (antiseptiques)
62009928,R02AA20,Divers (antiseptiques)
62302190,R02AA20,Divers (antiseptiques)
62466236,R02AA20,Divers (antiseptiques)
62471347,R02AA20,Divers (antiseptiques)
63091230,R02AA20,Divers (antiseptiques)
63130270,R02AA20,Divers (antiseptiques)
63421272,R02AA20,Divers (antiseptiques)
63477424,R02AA20,Divers (antiseptiques)
63530827,R02AA20,Divers (antiseptiques)
64378475,R02AA20,Divers (antiseptiques)
64495973,R02AA20,Divers (antiseptiques)
64626892,R02AA20,Divers (antiseptiques)
64653964,R02AA20,Divers (antiseptiques)
64779564,R02AA20,Divers (antiseptiques)
65124483,R02AA20,Divers (antiseptiques)
65179483,R02AA20,Divers (antiseptiques)
65431016,R02AA20,Divers (antiseptiques)
65558483,R02AA20,Divers (antiseptiques)
66166122,R02AA20,Divers (antiseptiques)
67056159,R02AA20,Divers (antiseptiques)
67100342,R02AA20,Divers (antiseptiques)
67175398,R02AA20,Divers (antiseptiques)
67546088,R02AA20,Divers (antiseptiques)
67569927,R02AA20,Divers (antiseptiques)
67591507,R02AA20,Divers (antiseptiques)
68139273,R02AA20,Divers (antiseptiques)
68888543,R02AA20,Divers (antiseptiques)
69160822,R02AA20,Divers (antiseptiques)
69635009,R02AA20,Divers (antiseptiques)
69742210,R02AA20,Divers (antiseptiques)
69841984,R02AA20,Divers (antiseptiques)
60035461,R02AD,ANESTHÉSIQUES LOCAUX
62239384,R02AD,ANESTHÉSIQUES LOCAUX
62459793,R02AD,ANESTHÉSIQUES LOCAUX
66938773,R02AD,ANESTHÉSIQUES LOCAUX
69645576,R02AD,ANESTHÉSIQUES LOCAUX
69795608,R02AD,ANESTHÉSIQUES LOCAUX
60928110,R03AC02,Salbutamol
61187493,R03AC02,Salbutamol
61754100,R03AC02,Salbutamol
63196690,R03AC02,Salbutamol
63883282,R03AC02,Salbutamol
64245247,R03AC02,Salbutamol
64532012,R03AC02,Salbutamol
64720167,R03AC02,Salbutamol
65195719,R03AC02,Salbutamol
65376705,R03AC02,Salbutamol
65779001,R03AC02,Salbutamol
65981280,R03AC02,Salbutamol
66055182,R03AC02,Salbutamol
66086181,R03AC02,Salbutamol
66179486,R03AC02,Salbutamol
67359188,R03AC02,Salbutamol
67458236,R03AC02,Salbutamol
68036348,R03AC02,Salbutamol
68174071,R03AC02,Salbutamol
68365226,R03AC02,Salbutamol
68563941,R03AC02,Salbutamol
68886446,R03AC02,Salbutamol
60277824,R03AC03,Terbutaline
60961427,R03AC03,Terbutaline
63274566,R03AC03,Terbutaline
65523475,R03AC03,Terbutaline
65683309,R03AC03,Terbutaline
68242177,R03AC03,Terbutaline
67274478,R03AC12,Salmétérol
69163238,R03AC12,Salmétérol
61018059,R03AC13,Formotérol
61963153,R03AC13,Formotérol
63378141,R03AC13,Formotérol
64463420,R03AC13,Formotérol
66732677,R03AC13,Formotérol
67122869,R03AC13,Formotérol
67997721,R03AC13,Formotérol
60569419,R03AK06,Salmétérol et fluticasone
60781984,R03AK06,Salmétérol et fluticasone
61041232,R03AK06,Salmétérol et fluticasone
61073237,R03AK06,Salmétérol et fluticasone
61115259,R03AK06,Salmétérol et fluticasone
61388471,R03AK06,Salmétérol et fluticasone
61572165,R03AK06,Salmétérol et fluticasone
61714383,R03AK06,Salmétérol et fluticasone
61979104,R03AK06,Salmétérol et fluticasone
62025658,R03AK06,Salmétérol et fluticasone
62347260,R03AK06,Salmétérol et fluticasone
62354881,R03AK06,Salmétérol et fluticasone
62466193,R03AK06,Salmétérol et fluticasone
62788696,R03AK06,Salmétérol et fluticasone
62811974,R03AK06,Salmétérol et fluticasone
64188732,R03AK06,Salmétérol et fluticasone
64438716,R03AK06,Salmétérol et fluticasone
64461896,R03AK06,Salmétérol et fluticasone
64541342,R03AK06,Salmétérol et fluticasone
64587838,R03AK06,Salmétérol et fluticasone
65043469,R03AK06,Salmétérol et fluticasone
65420621,R03AK06,Salmétérol et fluticasone
65541516,R03AK06,Salmétérol et fluticasone
66796758,R03AK06,Salmétérol et fluticasone
67419742,R03AK06,Salmétérol et fluticasone
67439556,R03AK06,Salmétérol et fluticasone
67546191,R03AK06,Salmétérol et fluticasone
68306249,R03AK06,Salmétérol et fluticasone
68513632,R03AK06,Salmétérol et fluticasone
68579664,R03AK06,Salmétérol et fluticasone
69144857,R03AK06,Salmétérol et fluticasone
69214519,R03AK06,Salmétérol et fluticasone
69376535,R03AK06,Salmétérol et fluticasone
69505268,R03AK06,Salmétérol et fluticasone
69518205,R03AK06,Salmétérol et fluticasone
60038525,R03AK07,Formotérol et budésonide
61237448,R03AK07,Formotérol et budésonide
61331495,R03AK07,Formotérol et budésonide
64275087,R03AK07,Formotérol et budésonide
64579414,R03AK07,Formotérol et budésonide
65082080,R03AK07,Formotérol et budésonide
65441590,R03AK07,Formotérol et budésonide
66057945,R03AK07,Formotérol et budésonide
67827270,R03AK07,Formotérol et budésonide
67916395,R03AK07,Formotérol et budésonide
68984844,R03AK07,Formotérol et budésonide
69728399,R03AK07,Formotérol et budésonide
60003620,R03BA01,Béclométasone
60260910,R03BA01,Béclométasone
60571391,R03BA01,Béclométasone
61159056,R03BA01,Béclométasone
61209203,R03BA01,Béclométasone
61749562,R03BA01,Béclométasone
62013175,R03BA01,Béclométasone
62096580,R03BA01,Béclométasone
62294904,R03BA01,Béclométasone
62672656,R03BA01,Béclométasone
63111747,R03BA01,Béclométasone
64110541,R03BA01,Béclométasone
65086755,R03BA01,Béclométasone
66202052,R03BA01,Béclométasone
66594817,R03BA01,Béclométasone
66928163,R03BA01,Béclométasone
67089369,R03BA01,Béclométasone
67240942,R03BA01,Béclométasone
67608173,R03BA01,Béclométasone
68706624,R03BA01,Béclométasone
60468092,R03BA02,Budésonide
60505950,R03BA02,Budésonide
60512521,R03BA02,Budésonide
60724061,R03BA02,Budésonide
61354914,R03BA02,Budésonide
61635181,R03BA02,Budésonide
61819669,R03BA02,Budésonide
62127307,R03BA02,Budésonide
62152730,R03BA02,Budésonide
63036604,R03BA02,Budésonide
63163772,R03BA02,Budésonide
64315724,R03BA02,Budésonide
64716254,R03BA02,Budésonide
65036357,R03BA02,Budésonide
65100781,R03BA02,Budésonide
65306016,R03BA02,Budésonide
65546488,R03BA02,Budésonide
65554855,R03BA02,Budésonide
65648500,R03BA02,Budésonide
65773258,R03BA02,Budésonide
66664532,R03BA02,Budésonide
67008036,R03BA02,Budésonide
67232600,R03BA02,Budésonide
67403357,R03BA02,Budésonide
67802737,R03BA02,Budésonide
67803383,R03BA02,Budésonide
68441909,R03BA02,Budésonide
68684505,R03BA02,Budésonide
69152302,R03BA02,Budésonide
69390232,R03BA02,Budésonide
61856322,R03BA05,Fluticasone
62933355,R03BA05,Fluticasone
64115257,R03BA05,Fluticasone
65156075,R03BA05,Fluticasone
66545581,R03BA05,Fluticasone
68652265,R03BA05,Fluticasone
60268519,R03BA07,Mométasone
69337532,R03BA07,Mométasone
63599556,R03BA08,Ciclésonide
66052179,R03BA08,Ciclésonide
60175716,R03BB01,Bromure d'ipratropium
60482665,R03BB01,Bromure d'ipratropium
61260984,R03BB01,Bromure d'ipratropium
61267669,R03BB01,Bromure d'ipratropium
61783550,R03BB01,Bromure d'ipratropium
62298607,R03BB01,Bromure d'ipratropium
62345380,R03BB01,Bromure d'ipratropium
63281105,R03BB01,Bromure d'ipratropium
64708300,R03BB01,Bromure d'ipratropium
